mean,std,rms_contrast,lap_var,video,frame_idx,time_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y,fps_used,time_window_sec
0.2306247502565384,0.14935268461704254,0.6476003897019045,284.9551086425781,gauss,34,0.5666666666666667,0.5666666666666667,0,0.5666666666666667,1630,123,1951,710,3440,710,1.0,1.0,60.0,10.0
0.23066331446170807,0.14926853775978088,0.6471273147047728,285.0390930175781,gauss,35,0.5833333333333334,0.5833333333333334,0,0.5833333333333334,1629,123,1950,710,3440,710,1.0,1.0,60.0,10.0
0.23097698390483856,0.1491648107767105,0.6457994290035903,282.111083984375,gauss,36,0.6,0.6,0,0.6,1628,123,1949,710,3440,710,1.0,1.0,60.0,10.0
0.2310454547405243,0.1492181271314621,0.6458388062238815,283.04193115234375,gauss,37,0.6166666666666667,0.6166666666666667,0,0.6166666666666667,1627,123,1948,710,3440,710,1.0,1.0,60.0,10.0
0.23116269707679749,0.1492743045091629,0.6457542671862317,282.29058837890625,gauss,38,0.6333333333333333,0.6333333333333333,0,0.6333333333333333,1626,123,1947,710,3440,710,1.0,1.0,60.0,10.0
0.23151323199272156,0.14919759333133698,0.6444451818269105,281.87017822265625,gauss,39,0.65,0.65,0,0.65,1625,123,1946,710,3440,710,1.0,1.0,60.0,10.0
0.23154117166996002,0.14921452105045319,0.6444405266236584,282.7424011230469,gauss,40,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,1624,123,1945,710,3440,710,1.0,1.0,60.0,10.0
0.23156362771987915,0.14924009144306183,0.6444884564458108,281.2218933105469,gauss,41,0.6833333333333333,0.6833333333333333,0,0.6833333333333333,1623,123,1944,710,3440,710,1.0,1.0,60.0,10.0
0.23191149532794952,0.14917966723442078,0.64326117422878,280.1209716796875,gauss,42,0.7,0.7,0,0.7,1622,123,1943,710,3440,710,1.0,1.0,60.0,10.0
0.23195518553256989,0.14925232529640198,0.6434532537791109,280.1224670410156,gauss,43,0.7166666666666667,0.7166666666666667,0,0.7166666666666667,1621,123,1942,710,3440,710,1.0,1.0,60.0,10.0
0.2321060746908188,0.14926445484161377,0.6430872117826822,280.1075134277344,gauss,44,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,1620,123,1941,710,3440,710,1.0,1.0,60.0,10.0
0.23235541582107544,0.14915843307971954,0.6419408221376269,280.9902038574219,gauss,45,0.75,0.75,0,0.75,1619,123,1940,710,3440,710,1.0,1.0,60.0,10.0
0.23237092792987823,0.14930421113967896,0.6425253195162209,281.2231750488281,gauss,46,0.7666666666666667,0.7666666666666667,0,0.7666666666666667,1618,123,1939,710,3440,710,1.0,1.0,60.0,10.0
0.2325628399848938,0.14934027194976807,0.6421501626741697,279.3105163574219,gauss,47,0.7833333333333333,0.7833333333333333,0,0.7833333333333333,1617,123,1938,710,3440,710,1.0,1.0,60.0,10.0
0.23283369839191437,0.14927513897418976,0.6411234009249395,280.2740478515625,gauss,48,0.8,0.8,0,0.8,1616,123,1937,710,3440,710,1.0,1.0,60.0,10.0
0.23285920917987823,0.14935371279716492,0.6413905935233456,280.67413330078125,gauss,49,0.8166666666666667,0.8166666666666667,0,0.8166666666666667,1615,123,1936,710,3440,710,1.0,1.0,60.0,10.0
0.2331533133983612,0.149355947971344,0.6405911174431657,280.220703125,gauss,50,0.8333333333333334,0.8333333333333334,0,0.8333333333333334,1614,123,1935,710,3440,710,1.0,1.0,60.0,10.0
0.23310784995555878,0.1494603157043457,0.6411637759998303,281.16668701171875,gauss,51,0.85,0.85,0,0.85,1613,123,1934,710,3440,710,1.0,1.0,60.0,10.0
0.23320965468883514,0.14953093230724335,0.6411866871244728,280.6761779785156,gauss,52,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,1612,123,1933,710,3440,710,1.0,1.0,60.0,10.0
0.23359230160713196,0.1494576781988144,0.6398227628749199,281.5404052734375,gauss,53,0.8833333333333333,0.8833333333333333,0,0.8833333333333333,1611,123,1932,710,3440,710,1.0,1.0,60.0,10.0
0.23363816738128662,0.14945733547210693,0.6396956916343323,282.2598571777344,gauss,54,0.9,0.9,0,0.9,1610,123,1931,710,3440,710,1.0,1.0,60.0,10.0
0.23385921120643616,0.1494351476430893,0.6389961741605963,281.68939208984375,gauss,55,0.9166666666666666,0.9166666666666666,0,0.9166666666666666,1609,123,1930,710,3440,710,1.0,1.0,60.0,10.0
0.23408100008964539,0.14936672151088715,0.6380984149619167,281.3084411621094,gauss,56,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,1608,123,1929,710,3440,710,1.0,1.0,60.0,10.0
0.2342008352279663,0.1493518054485321,0.6377082256178713,280.83123779296875,gauss,57,0.95,0.95,0,0.95,1607,123,1928,710,3440,710,1.0,1.0,60.0,10.0
0.23448128998279572,0.14926737546920776,0.6365854141893608,279.0103454589844,gauss,58,0.9666666666666667,0.9666666666666667,0,0.9666666666666667,1606,123,1927,710,3440,710,1.0,1.0,60.0,10.0
0.23470613360404968,0.1491924226284027,0.6356562309680781,278.55255126953125,gauss,59,0.9833333333333333,0.9833333333333333,0,0.9833333333333333,1605,123,1926,710,3440,710,1.0,1.0,60.0,10.0
0.2347421795129776,0.14925993978977203,0.6358462451911324,278.280029296875,gauss,60,1.0,1.0,1,0.0,1604,123,1925,710,3440,710,1.0,1.0,60.0,10.0
0.23488493263721466,0.14927412569522858,0.6355201998869122,277.824951171875,gauss,61,1.0166666666666666,1.0166666666666666,1,0.016666666666666607,1603,123,1924,710,3440,710,1.0,1.0,60.0,10.0
0.23514531552791595,0.14926594495773315,0.6347816807441177,276.96514892578125,gauss,62,1.0333333333333334,1.0333333333333334,1,0.03333333333333344,1602,123,1923,710,3440,710,1.0,1.0,60.0,10.0
0.23512598872184753,0.1493314653635025,0.6351125191398362,277.5867919921875,gauss,63,1.05,1.05,1,0.050000000000000044,1601,123,1922,710,3440,710,1.0,1.0,60.0,10.0
0.23525722324848175,0.14939415454864502,0.6350247024747289,276.96710205078125,gauss,64,1.0666666666666667,1.0666666666666667,1,0.06666666666666665,1600,123,1921,710,3440,710,1.0,1.0,60.0,10.0
0.2354549914598465,0.1493978053331375,0.6345068246877533,276.7901306152344,gauss,65,1.0833333333333333,1.0833333333333333,1,0.08333333333333326,1599,123,1920,710,3440,710,1.0,1.0,60.0,10.0
0.23534049093723297,0.14954008162021637,0.6354200871702054,277.1549072265625,gauss,66,1.1,1.1,1,0.10000000000000009,1598,123,1919,710,3440,710,1.0,1.0,60.0,10.0
0.2354803830385208,0.14956046640872955,0.6351291692649071,275.4322814941406,gauss,67,1.1166666666666667,1.1166666666666667,1,0.1166666666666667,1597,123,1918,710,3440,710,1.0,1.0,60.0,10.0
0.23570799827575684,0.14951880276203156,0.6343390869736942,275.19964599609375,gauss,68,1.1333333333333333,1.1333333333333333,1,0.1333333333333333,1596,123,1917,710,3440,710,1.0,1.0,60.0,10.0
0.23566822707653046,0.14953823387622833,0.6345285887112041,275.98248291015625,gauss,69,1.15,1.15,1,0.1499999999999999,1595,123,1916,710,3440,710,1.0,1.0,60.0,10.0
0.23579145967960358,0.1495465636253357,0.6342322893552572,274.7820739746094,gauss,70,1.1666666666666667,1.1666666666666667,1,0.16666666666666674,1594,123,1915,710,3440,710,1.0,1.0,60.0,10.0
0.23606634140014648,0.14945007860660553,0.6330850530801774,275.23065185546875,gauss,71,1.1833333333333333,1.1833333333333333,1,0.18333333333333335,1593,123,1914,710,3440,710,1.0,1.0,60.0,10.0
0.23607300221920013,0.14945431053638458,0.6330851168943117,275.3498840332031,gauss,72,1.2,1.2,1,0.19999999999999996,1592,123,1913,710,3440,710,1.0,1.0,60.0,10.0
0.23626796901226044,0.14939536154270172,0.6323131986283647,272.9786071777344,gauss,73,1.2166666666666666,1.2166666666666666,1,0.21666666666666656,1591,123,1912,710,3440,710,1.0,1.0,60.0,10.0
0.23649956285953522,0.14907227456569672,0.6303278807790303,270.8964538574219,gauss,74,1.2333333333333334,1.2333333333333334,1,0.2333333333333334,1590,123,1911,710,3440,710,1.0,1.0,60.0,10.0
0.23656778037548065,0.14909008145332336,0.6302213890432312,271.8995056152344,gauss,75,1.25,1.25,1,0.25,1589,123,1910,710,3440,710,1.0,1.0,60.0,10.0
0.23672209680080414,0.1490783989429474,0.6297612037915546,270.3747863769531,gauss,76,1.2666666666666666,1.2666666666666666,1,0.2666666666666666,1588,123,1909,710,3440,710,1.0,1.0,60.0,10.0
0.23696070909500122,0.14904938638210297,0.6290046171000467,270.8108215332031,gauss,77,1.2833333333333334,1.2833333333333334,1,0.28333333333333344,1587,123,1908,710,3440,710,1.0,1.0,60.0,10.0
0.23702412843704224,0.1490190327167511,0.6287082560425936,271.8193359375,gauss,78,1.3,1.3,1,0.30000000000000004,1586,123,1907,710,3440,710,1.0,1.0,60.0,10.0
0.2372087985277176,0.14896881580352783,0.628007099433329,270.8356628417969,gauss,79,1.3166666666666667,1.3166666666666667,1,0.31666666666666665,1585,123,1906,710,3440,710,1.0,1.0,60.0,10.0
0.23741783201694489,0.14889265596866608,0.6271333894022985,270.44549560546875,gauss,80,1.3333333333333333,1.3333333333333333,1,0.33333333333333326,1584,123,1905,710,3440,710,1.0,1.0,60.0,10.0
0.23746758699417114,0.1489018201828003,0.6270405818207493,272.1050109863281,gauss,81,1.35,1.35,1,0.3500000000000001,1583,123,1904,710,3440,710,1.0,1.0,60.0,10.0
0.23757003247737885,0.14890161156654358,0.6267693098582572,271.55230712890625,gauss,82,1.3666666666666667,1.3666666666666667,1,0.3666666666666667,1582,123,1903,710,3440,710,1.0,1.0,60.0,10.0
0.2377464920282364,0.1489020437002182,0.6263059284991439,270.9100646972656,gauss,83,1.3833333333333333,1.3833333333333333,1,0.3833333333333333,1581,123,1902,710,3440,710,1.0,1.0,60.0,10.0
0.23775014281272888,0.14896832406520844,0.6265750928141268,272.6595153808594,gauss,84,1.4,1.4,1,0.3999999999999999,1580,123,1901,710,3440,710,1.0,1.0,60.0,10.0
0.23795504868030548,0.14897944033145905,0.6260822575392865,271.7195739746094,gauss,85,1.4166666666666667,1.4166666666666667,1,0.41666666666666674,1579,123,1900,710,3440,710,1.0,1.0,60.0,10.0
0.23791740834712982,0.14903345704078674,0.6264083482250203,273.81182861328125,gauss,86,1.4333333333333333,1.4333333333333333,1,0.43333333333333335,1578,123,1899,710,3440,710,1.0,1.0,60.0,10.0
0.2380818873643875,0.14900103211402893,0.6258394013299586,274.559814453125,gauss,87,1.45,1.45,1,0.44999999999999996,1577,123,1898,710,3440,710,1.0,1.0,60.0,10.0
0.2380814254283905,0.1488371342420578,0.6251522046406035,274.356689453125,gauss,88,1.4666666666666666,1.4666666666666666,1,0.46666666666666656,1576,123,1897,710,3440,710,1.0,1.0,60.0,10.0
0.2383139580488205,0.14874815940856934,0.6241688669213762,273.1365966796875,gauss,89,1.4833333333333334,1.4833333333333334,1,0.4833333333333334,1575,123,1896,710,3440,710,1.0,1.0,60.0,10.0
0.23836642503738403,0.14895063638687134,0.6248809164910771,273.4065856933594,gauss,90,1.5,1.5,1,0.5,1574,123,1894,710,3440,710,1.0,1.0,60.0,10.0
0.23863346874713898,0.1490049660205841,0.6244093108933507,272.81134033203125,gauss,91,1.5166666666666666,1.5166666666666666,1,0.5166666666666666,1572,123,1893,710,3440,710,1.0,1.0,60.0,10.0
0.23881851136684418,0.1489877849817276,0.6238535609759954,275.1908874511719,gauss,92,1.5333333333333334,1.5333333333333334,1,0.5333333333333334,1571,123,1892,710,3440,710,1.0,1.0,60.0,10.0
0.23905472457408905,0.14896458387374878,0.6231400693199026,274.4153137207031,gauss,93,1.55,1.55,1,0.55,1570,123,1891,710,3440,710,1.0,1.0,60.0,10.0
0.23912875354290009,0.14896130561828613,0.62293344979205,276.74676513671875,gauss,94,1.5666666666666667,1.5666666666666667,1,0.5666666666666667,1569,123,1890,710,3440,710,1.0,1.0,60.0,10.0
0.2393486052751541,0.14887063205242157,0.6219824245955238,276.1151123046875,gauss,95,1.5833333333333333,1.5833333333333333,1,0.5833333333333333,1568,123,1889,710,3440,710,1.0,1.0,60.0,10.0
0.23928120732307434,0.1488024741411209,0.621872772989991,277.3485412597656,gauss,96,1.6,1.6,1,0.6000000000000001,1567,123,1888,710,3440,710,1.0,1.0,60.0,10.0
0.23937156796455383,0.14882194995880127,0.6217193838311031,277.36419677734375,gauss,97,1.6166666666666667,1.6166666666666667,1,0.6166666666666667,1566,123,1887,710,3440,710,1.0,1.0,60.0,10.0
0.2396082580089569,0.14881063997745514,0.6210580344910819,279.2285461425781,gauss,98,1.6333333333333333,1.6333333333333333,1,0.6333333333333333,1565,123,1886,710,3440,710,1.0,1.0,60.0,10.0
0.23954994976520538,0.14889191091060638,0.6215484697077078,279.9054870605469,gauss,99,1.65,1.65,1,0.6499999999999999,1564,123,1885,710,3440,710,1.0,1.0,60.0,10.0
0.23968660831451416,0.14892785251140594,0.6213440431454728,279.61749267578125,gauss,100,1.6666666666666667,1.6666666666666667,1,0.6666666666666667,1563,123,1884,710,3440,710,1.0,1.0,60.0,10.0
0.23981791734695435,0.14876705408096313,0.6203333325691527,280.4654846191406,gauss,101,1.6833333333333333,1.6833333333333333,1,0.6833333333333333,1562,123,1883,710,3440,710,1.0,1.0,60.0,10.0
0.23987199366092682,0.1488102674484253,0.6203736375120181,280.681396484375,gauss,102,1.7,1.7,1,0.7,1561,123,1882,710,3440,710,1.0,1.0,60.0,10.0
0.2401404082775116,0.14877615869045258,0.6195381841907327,282.40106201171875,gauss,103,1.7166666666666666,1.7166666666666666,1,0.7166666666666666,1560,123,1881,710,3440,710,1.0,1.0,60.0,10.0
0.24011601507663727,0.1488642692565918,0.6199680725560868,284.02435302734375,gauss,104,1.7333333333333334,1.7333333333333334,1,0.7333333333333334,1559,123,1880,710,3440,710,1.0,1.0,60.0,10.0
0.24012722074985504,0.14876577258110046,0.6195289560311155,284.17730712890625,gauss,105,1.75,1.75,1,0.75,1558,123,1879,710,3440,710,1.0,1.0,60.0,10.0
0.24041832983493805,0.14868411421775818,0.6184391520207608,283.8011474609375,gauss,106,1.7666666666666666,1.7666666666666666,1,0.7666666666666666,1557,123,1878,710,3440,710,1.0,1.0,60.0,10.0
0.24040867388248444,0.14871855080127716,0.6186072333143054,284.8087463378906,gauss,107,1.7833333333333334,1.7833333333333334,1,0.7833333333333334,1556,123,1877,710,3440,710,1.0,1.0,60.0,10.0
0.2405329942703247,0.14869138598442078,0.6181745679163135,285.1544494628906,gauss,108,1.8,1.8,1,0.8,1555,123,1876,710,3440,710,1.0,1.0,60.0,10.0
0.24073871970176697,0.148604616522789,0.6172858713132034,285.89080810546875,gauss,109,1.8166666666666667,1.8166666666666667,1,0.8166666666666667,1554,123,1875,710,3440,710,1.0,1.0,60.0,10.0
0.2407890409231186,0.1486649364233017,0.617407377342788,285.8002014160156,gauss,110,1.8333333333333333,1.8333333333333333,1,0.8333333333333333,1553,123,1874,710,3440,710,1.0,1.0,60.0,10.0
0.2408834844827652,0.1486993432044983,0.6173081452666217,285.73199462890625,gauss,111,1.85,1.85,1,0.8500000000000001,1552,123,1873,710,3440,710,1.0,1.0,60.0,10.0
0.2410285770893097,0.14863142371177673,0.6166547524784,286.67669677734375,gauss,112,1.8666666666666667,1.8666666666666667,1,0.8666666666666667,1551,123,1872,710,3440,710,1.0,1.0,60.0,10.0
0.24106983840465546,0.14870433509349823,0.6168516555578774,288.25018310546875,gauss,113,1.8833333333333333,1.8833333333333333,1,0.8833333333333333,1550,123,1871,710,3440,710,1.0,1.0,60.0,10.0
0.24122855067253113,0.14862491190433502,0.6161165638512184,288.555419921875,gauss,114,1.9,1.9,1,0.8999999999999999,1549,123,1870,710,3440,710,1.0,1.0,60.0,10.0
0.24152211844921112,0.14852139353752136,0.6149390720062051,288.7657165527344,gauss,115,1.9166666666666667,1.9166666666666667,1,0.9166666666666667,1548,123,1869,710,3440,710,1.0,1.0,60.0,10.0
0.24150224030017853,0.14848937094211578,0.6148570903896294,288.8394775390625,gauss,116,1.9333333333333333,1.9333333333333333,1,0.9333333333333333,1547,123,1868,710,3440,710,1.0,1.0,60.0,10.0
0.24158456921577454,0.14846447110176086,0.6145444861741685,287.892822265625,gauss,117,1.95,1.95,1,0.95,1546,123,1867,710,3440,710,1.0,1.0,60.0,10.0
0.2418077290058136,0.14834848046302795,0.6134976534372265,288.2845764160156,gauss,118,1.9666666666666666,1.9666666666666666,1,0.9666666666666666,1545,123,1866,710,3440,710,1.0,1.0,60.0,10.0
0.2418319284915924,0.14830933511257172,0.6132743922810174,287.79107666015625,gauss,119,1.9833333333333334,1.9833333333333334,1,0.9833333333333334,1544,123,1865,710,3440,710,1.0,1.0,60.0,10.0
0.2420884519815445,0.14822866022586823,0.6122913046437065,286.5415344238281,gauss,120,2.0,2.0,2,0.0,1543,123,1864,710,3440,710,1.0,1.0,60.0,10.0
0.24207854270935059,0.14821533858776093,0.6122613380199539,287.4328308105469,gauss,121,2.0166666666666666,2.0166666666666666,2,0.016666666666666607,1542,123,1863,710,3440,710,1.0,1.0,60.0,10.0
0.2421891987323761,0.14822514355182648,0.6120220811143499,285.91058349609375,gauss,122,2.033333333333333,2.033333333333333,2,0.033333333333333215,1541,123,1862,710,3440,710,1.0,1.0,60.0,10.0
0.24230459332466125,0.14819949865341187,0.6116247756747775,284.96630859375,gauss,123,2.05,2.05,2,0.04999999999999982,1540,123,1861,710,3440,710,1.0,1.0,60.0,10.0
0.2422918975353241,0.14824630320072174,0.611849998246882,284.822021484375,gauss,124,2.066666666666667,2.066666666666667,2,0.06666666666666687,1539,123,1860,710,3440,710,1.0,1.0,60.0,10.0
0.24241799116134644,0.14824628829956055,0.6115316832469553,284.0169982910156,gauss,125,2.0833333333333335,2.0833333333333335,2,0.08333333333333348,1538,123,1859,710,3440,710,1.0,1.0,60.0,10.0
0.2424795925617218,0.1482742875814438,0.6114917956602202,283.53009033203125,gauss,126,2.1,2.1,2,0.10000000000000009,1537,123,1858,710,3440,710,1.0,1.0,60.0,10.0
0.2424410581588745,0.14829157292842865,0.6116602853409779,284.7279357910156,gauss,127,2.1166666666666667,2.1166666666666667,2,0.1166666666666667,1536,123,1857,710,3440,710,1.0,1.0,60.0,10.0
0.2425791472196579,0.1482330709695816,0.611070929046699,284.248779296875,gauss,128,2.1333333333333333,2.1333333333333333,2,0.1333333333333333,1535,123,1856,710,3440,710,1.0,1.0,60.0,10.0
0.24265402555465698,0.1481737196445465,0.6106377720273722,282.5567932128906,gauss,129,2.15,2.15,2,0.1499999999999999,1534,123,1855,710,3440,710,1.0,1.0,60.0,10.0
0.24264924228191376,0.1481502801179886,0.6105532109609192,284.1023254394531,gauss,130,2.1666666666666665,2.1666666666666665,2,0.16666666666666652,1533,123,1854,710,3440,710,1.0,1.0,60.0,10.0
0.24287950992584229,0.14800292253494263,0.6093676510070999,281.5240173339844,gauss,131,2.183333333333333,2.183333333333333,2,0.18333333333333313,1532,123,1853,710,3440,710,1.0,1.0,60.0,10.0
0.24294421076774597,0.14793260395526886,0.608915921061123,280.6256103515625,gauss,132,2.2,2.2,2,0.20000000000000018,1531,123,1852,710,3440,710,1.0,1.0,60.0,10.0
0.2430492639541626,0.14780691266059875,0.6081355860724525,280.42132568359375,gauss,133,2.216666666666667,2.216666666666667,2,0.21666666666666679,1530,123,1851,710,3440,710,1.0,1.0,60.0,10.0
0.24315351247787476,0.14758947491645813,0.6069806162478594,278.3684387207031,gauss,134,2.2333333333333334,2.2333333333333334,2,0.2333333333333334,1529,123,1850,710,3440,710,1.0,1.0,60.0,10.0
0.2433352768421173,0.1474909782409668,0.6061224418169283,276.665283203125,gauss,135,2.25,2.25,2,0.25,1528,123,1849,710,3440,710,1.0,1.0,60.0,10.0
0.243365079164505,0.14741969108581543,0.6057552937930455,277.6916198730469,gauss,136,2.2666666666666666,2.2666666666666666,2,0.2666666666666666,1527,123,1848,710,3440,710,1.0,1.0,60.0,10.0
0.24355976283550262,0.14731064438819885,0.6048233773304211,275.34075927734375,gauss,137,2.283333333333333,2.283333333333333,2,0.2833333333333332,1526,123,1847,710,3440,710,1.0,1.0,60.0,10.0
0.24371308088302612,0.14725805819034576,0.6042271166345535,273.4273681640625,gauss,138,2.3,2.3,2,0.2999999999999998,1525,123,1846,710,3440,710,1.0,1.0,60.0,10.0
0.24379251897335052,0.14716237783432007,0.6036377671376743,273.0423278808594,gauss,139,2.316666666666667,2.316666666666667,2,0.3166666666666669,1524,123,1845,710,3440,710,1.0,1.0,60.0,10.0
0.24393019080162048,0.1470225602388382,0.6027238929648006,270.3144226074219,gauss,140,2.3333333333333335,2.3333333333333335,2,0.3333333333333335,1523,123,1844,710,3440,710,1.0,1.0,60.0,10.0
0.2441120445728302,0.14692284166812897,0.6018663925680693,269.3759460449219,gauss,141,2.35,2.35,2,0.3500000000000001,1522,123,1843,710,3440,710,1.0,1.0,60.0,10.0
0.24409858882427216,0.14684781432151794,0.6015922050713386,269.0205078125,gauss,142,2.3666666666666667,2.3666666666666667,2,0.3666666666666667,1521,123,1842,710,3440,710,1.0,1.0,60.0,10.0
