video,frame_idx,time_sec,time_orig_sec,t_idx,video_W,video_H,FULL_mean,FULL_std,FULL_RMS_contrast,FULL_michelson,FULL_lap_var,ROI_mean,ROI_std,ROI_RMS_contrast,ROI_michelson,ROI_lap_var,k,u,roi_x0,roi_y0,roi_x1,roi_y1,scale_x,scale_y
gauss,97,0.6166666666666667,1.6166666666666667,1.6166666666666667,3440,720,0.5330516695976257,0.12937293946743011,0.24270243283932116,0.6244897623246539,425.3866882324219,0.4657897353172302,0.1456931233406067,0.31278731403024146,0.606837548039544,511.3438415527344,1,0.6166666666666667,1447,155,1737,720,1.0,1.0140845070422535
gauss,98,0.6333333333333333,1.6333333333333333,1.6333333333333333,3440,720,0.5330938696861267,0.1295374482870102,0.2429918129303582,0.6244897623246539,427.14544677734375,0.4657064378261566,0.145973339676857,0.3134449616453396,0.606837548039544,512.8946533203125,1,0.6333333333333333,1446,155,1736,720,1.0,1.0140845070422535
gauss,99,0.6499999999999999,1.65,1.65,3440,720,0.5327587127685547,0.12910433113574982,0.24233170780356483,0.6311475319623046,426.5740051269531,0.46590790152549744,0.1457158923149109,0.31275685325411434,0.6137338725455729,511.7027587890625,1,0.6499999999999999,1445,155,1735,720,1.0,1.0140845070422535
gauss,100,0.6666666666666667,1.6666666666666667,1.6666666666666667,3440,720,0.5330894589424133,0.12954773008823395,0.24301311062332812,0.6244897623246539,429.04498291015625,0.46599894762039185,0.1461210995912552,0.31356529280112067,0.606837548039544,513.3099365234375,1,0.6666666666666667,1444,155,1734,720,1.0,1.0140845070422535
gauss,101,0.6833333333333333,1.6833333333333333,1.6833333333333333,3440,720,0.5329603552818298,0.12943805754184723,0.24286619788959404,0.6244897623246539,430.7806091308594,0.4658614993095398,0.14573785662651062,0.3128351531821353,0.606837548039544,514.3966674804688,1,0.6833333333333333,1443,155,1733,720,1.0,1.0140845070422535
gauss,102,0.7,1.7,1.7,3440,720,0.5329267978668213,0.12937726080417633,0.24276740988512585,0.6244897623246539,430.82177734375,0.4662025570869446,0.14618165791034698,0.313558243198358,0.606837548039544,513.3638305664062,1,0.7,1442,155,1732,720,1.0,1.0140845070422535
gauss,103,0.7166666666666666,1.7166666666666666,1.7166666666666666,3440,720,0.5329322814941406,0.1293252408504486,0.24266730110849452,0.6178861960658887,433.219482421875,0.46624499559402466,0.145834282040596,0.312784652469991,0.5999999934893614,516.0886840820312,1,0.7166666666666666,1442,155,1732,720,1.0,1.0140845070422535
gauss,104,0.7333333333333334,1.7333333333333334,1.7333333333333334,3440,720,0.5327881574630737,0.1293931007385254,0.24286031229755736,0.6244897623246539,435.16082763671875,0.46601617336273193,0.14597347378730774,0.313236919657974,0.6051501813724247,516.736083984375,1,0.7333333333333334,1441,155,1731,720,1.0,1.0140845070422535
gauss,105,0.75,1.75,1.75,3440,720,0.5330986976623535,0.12959431111812592,0.24309627702231554,0.6244897623246539,438.42657470703125,0.466420978307724,0.14641648530960083,0.3139148730009587,0.6051501813724247,519.0639038085938,1,0.75,1440,155,1730,720,1.0,1.0140845070422535
gauss,106,0.7666666666666666,1.7666666666666666,1.7666666666666666,3440,720,0.5330947041511536,0.12960512936115265,0.2431183913866466,0.6244897623246539,440.471923828125,0.46646633744239807,0.14652784168720245,0.314123071236766,0.6051501813724247,521.4078369140625,1,0.7666666666666666,1439,155,1729,720,1.0,1.0140845070422535
gauss,107,0.7833333333333334,1.7833333333333334,1.7833333333333334,3440,720,0.5330959558486938,0.12960819900035858,0.24312357868628978,0.6244897623246539,442.5520935058594,0.46654456853866577,0.14652703702449799,0.31406867374486974,0.6034482426849872,523.7427368164062,1,0.7833333333333334,1438,155,1728,720,1.0,1.0140845070422535
gauss,108,0.8,1.8,1.8,3440,720,0.5331015586853027,0.1296141892671585,0.24313226011846825,0.6178861960658887,444.5699768066406,0.4667811691761017,0.14655503630638123,0.3139694633041121,0.5982906178633084,524.0601806640625,1,0.8,1437,155,1727,720,1.0,1.0140845070422535
gauss,109,0.8166666666666667,1.8166666666666667,1.8166666666666667,3440,720,0.5329689383506775,0.12928162515163422,0.24256877544500172,0.6178861960658887,445.6890563964844,0.46705418825149536,0.14633223414421082,0.31330889368307335,0.5982906178633084,523.2491455078125,1,0.8166666666666667,1436,155,1726,720,1.0,1.0140845070422535
gauss,110,0.8333333333333333,1.8333333333333333,1.8333333333333333,3440,720,0.5328717827796936,0.12931402027606964,0.2426737951384344,0.6178861960658887,447.6229553222656,0.46691328287124634,0.14661581814289093,0.3140108032506176,0.5982906178633084,523.3421020507812,1,0.8333333333333333,1435,155,1725,720,1.0,1.0140845070422535
gauss,111,0.8500000000000001,1.85,1.85,3440,720,0.5330077409744263,0.12943144142627716,0.24283219369634884,0.6178861960658887,448.6562805175781,0.46699315309524536,0.1459524929523468,0.31253668037658,0.5982906178633084,523.123046875,1,0.8500000000000001,1434,155,1724,720,1.0,1.0140845070422535
gauss,112,0.8666666666666667,1.8666666666666667,1.8666666666666667,3440,720,0.5331034064292908,0.1296422928571701,0.24318413437585887,0.6178861960658887,451.0246887207031,0.46725407242774963,0.14677947759628296,0.3141320388976572,0.5982906178633084,526.6431274414062,1,0.8666666666666667,1433,155,1723,720,1.0,1.0140845070422535
gauss,113,0.8833333333333333,1.8833333333333333,1.8833333333333333,3440,720,0.5328882932662964,0.12943042814731598,0.24288472341010767,0.6178861960658887,451.74755859375,0.46710577607154846,0.14657726883888245,0.3137988721390632,0.5982906178633084,524.2973022460938,1,0.8833333333333333,1432,155,1722,720,1.0,1.0140845070422535
gauss,114,0.8999999999999999,1.9,1.9,3440,720,0.533077597618103,0.12946578860282898,0.24286480383467599,0.6113360252053446,453.5135803222656,0.4675953984260559,0.14671096205711365,0.31375620763888246,0.5914893559718962,525.5643310546875,1,0.8999999999999999,1432,155,1722,720,1.0,1.0140845070422535
gauss,115,0.9166666666666667,1.9166666666666667,1.9166666666666667,3440,720,0.5330109596252441,0.12950848042964935,0.24297526281814752,0.6113360252053446,455.17291259765625,0.46759551763534546,0.1467653512954712,0.3138724444984987,0.5914893559718962,525.102783203125,1,0.9166666666666667,1431,155,1721,720,1.0,1.0140845070422535
gauss,116,0.9333333333333333,1.9333333333333333,1.9333333333333333,3440,720,0.5330728888511658,0.12958712875843048,0.24309457306440796,0.6113360252053446,455.5428466796875,0.4677017331123352,0.14689941704273224,0.3140878117434108,0.5914893559718962,524.0136108398438,1,0.9333333333333333,1430,155,1720,720,1.0,1.0140845070422535
gauss,117,0.95,1.95,1.95,3440,720,0.5331903696060181,0.129609152674675,0.24308231662102572,0.6113360252053446,457.2550354003906,0.4679766297340393,0.14677976071834564,0.3136476230988016,0.5914893559718962,526.256103515625,1,0.95,1429,155,1719,720,1.0,1.0140845070422535
gauss,118,0.9666666666666666,1.9666666666666666,1.9666666666666666,3440,720,0.5331177115440369,0.12967142462730408,0.2432322531911798,0.6113360252053446,458.4183044433594,0.4678848683834076,0.1469060480594635,0.31397904665574927,0.5914893559718962,527.4475708007812,1,0.9666666666666666,1428,155,1718,720,1.0,1.0140845070422535
gauss,119,0.9833333333333334,1.9833333333333334,1.9833333333333334,3440,720,0.5331029891967773,0.12946932017803192,0.24285986080195093,0.6113360252053446,457.2658996582031,0.46800127625465393,0.14676325023174286,0.31359582664028074,0.5914893559718962,523.9710693359375,1,0.9833333333333334,1427,155,1717,720,1.0,1.0140845070422535
gauss,120,1.0,2.0,2.0,3440,720,0.5333544611930847,0.12950631976127625,0.24281472595810005,0.6113360252053446,457.59478759765625,0.46864256262779236,0.14669227600097656,0.3130152584696637,0.5914893559718962,523.8363647460938,2,0.0,1426,155,1716,720,1.0,1.0140845070422535
gauss,121,1.0166666666666666,2.0166666666666666,2.0166666666666666,3440,720,0.532913327217102,0.12933297455310822,0.24269044424463262,0.6113360252053446,458.76190185546875,0.4682455360889435,0.14677603542804718,0.31345954415157856,0.5914893559718962,524.278076171875,2,0.016666666666666607,1425,155,1715,720,1.0,1.0140845070422535
gauss,122,1.0333333333333332,2.033333333333333,2.033333333333333,3440,720,0.5331519246101379,0.12964007258415222,0.2431578395733483,0.6113360252053446,459.7988586425781,0.468456894159317,0.14682991802692413,0.31343313914952764,0.5914893559718962,525.092041015625,2,0.033333333333333215,1424,155,1714,720,1.0,1.0140845070422535
gauss,123,1.0499999999999998,2.05,2.05,3440,720,0.5331575870513916,0.12962017953395844,0.24311794533327113,0.6113360252053446,458.2782287597656,0.46853506565093994,0.1467629224061966,0.31323785567664825,0.5914893559718962,522.832275390625,2,0.04999999999999982,1423,155,1713,720,1.0,1.0140845070422535
gauss,124,1.0666666666666669,2.066666666666667,2.066666666666667,3440,720,0.5332059264183044,0.12954853475093842,0.24296153869019663,0.6113360252053446,458.8111572265625,0.4688897132873535,0.1467655450105667,0.31300652951317337,0.5914893559718962,523.3681640625,2,0.06666666666666687,1422,155,1712,720,1.0,1.0140845070422535
gauss,125,1.0833333333333335,2.0833333333333335,2.0833333333333335,3440,720,0.5331025123596191,0.12959620356559753,0.24309808738472785,0.6113360252053446,459.85430908203125,0.4686955511569977,0.1468420773744583,0.31329948380985634,0.5914893559718962,524.3023681640625,2,0.08333333333333348,1421,155,1711,720,1.0,1.0140845070422535
gauss,126,1.1,2.1,2.1,3440,720,0.5330188870429993,0.12941096723079681,0.24278870401916927,0.6113360252053446,457.2350769042969,0.4687758982181549,0.1467333883047104,0.3130139278327095,0.5914893559718962,522.3220825195312,2,0.10000000000000009,1420,155,1710,720,1.0,1.0140845070422535
gauss,127,1.1166666666666667,2.1166666666666667,2.1166666666666667,3440,720,0.5329540967941284,0.12922753393650055,0.24247403723716693,0.6113360252053446,457.5783386230469,0.46895861625671387,0.14646315574645996,0.31231573010085584,0.5897435841496377,522.6185302734375,2,0.1166666666666667,1419,155,1709,720,1.0,1.0140845070422535
gauss,128,1.1333333333333333,2.1333333333333333,2.1333333333333333,3440,720,0.5331639051437378,0.12957002222537994,0.2430209895027285,0.6113360252053446,458.769775390625,0.469002366065979,0.14650005102157593,0.3123652640108723,0.5914893559718962,524.947265625,2,0.1333333333333333,1419,155,1709,720,1.0,1.0140845070422535
gauss,129,1.15,2.15,2.15,3440,720,0.5326119661331177,0.1288517862558365,0.24192431268881584,0.6113360252053446,455.3465576171875,0.46894171833992004,0.1463666409254074,0.3121211700301304,0.5914893559718962,521.3236694335938,2,0.1499999999999999,1418,155,1708,720,1.0,1.0140845070422535
gauss,130,1.1666666666666665,2.1666666666666665,2.1666666666666665,3440,720,0.5330920219421387,0.12921921908855438,0.24239570533025656,0.6113360252053446,454.95843505859375,0.4694560468196869,0.1463669091463089,0.3117797864572592,0.5914893559718962,521.4769897460938,2,0.16666666666666652,1417,155,1707,720,1.0,1.0140845070422535
gauss,131,1.1833333333333331,2.183333333333333,2.183333333333333,3440,720,0.5330173373222351,0.12931491434574127,0.24260920398818475,0.6113360252053446,455.50408935546875,0.46929827332496643,0.14626502990722656,0.31166751531870635,0.5932203069210824,524.239990234375,2,0.18333333333333313,1416,155,1706,720,1.0,1.0140845070422535
gauss,132,1.2000000000000002,2.2,2.2,3440,720,0.5331753492355347,0.12950502336025238,0.24289386431123958,0.6113360252053446,454.7652587890625,0.46937352418899536,0.14628228545188904,0.3116543111120275,0.5932203069210824,524.2935791015625,2,0.20000000000000018,1415,155,1705,720,1.0,1.0140845070422535
gauss,133,1.2166666666666668,2.216666666666667,2.216666666666667,3440,720,0.5331680774688721,0.12949132919311523,0.24287149256785798,0.6113360252053446,453.4222106933594,0.4694886803627014,0.14616137742996216,0.3113203372738241,0.5932203069210824,523.0951538085938,2,0.21666666666666679,1414,155,1704,720,1.0,1.0140845070422535
gauss,134,1.2333333333333334,2.2333333333333334,2.2333333333333334,3440,720,0.5331747531890869,0.1294672191143036,0.24282323180474483,0.6178861960658887,451.64971923828125,0.4695899486541748,0.1460544317960739,0.31102545764534617,0.5999999934893614,522.0762939453125,2,0.2333333333333334,1413,155,1703,720,1.0,1.0140845070422535
gauss,135,1.25,2.25,2.25,3440,720,0.5331785678863525,0.12945976853370667,0.24280752060016392,0.6178861960658887,450.67706298828125,0.4696642756462097,0.14600828289985657,0.3108779768062717,0.5999999934893614,522.9856567382812,2,0.25,1412,155,1702,720,1.0,1.0140845070422535
gauss,136,1.2666666666666666,2.2666666666666666,2.2666666666666666,3440,720,0.5330334901809692,0.12915167212486267,0.2422956007099265,0.6178861960658887,446.48114013671875,0.46989375352859497,0.14574575424194336,0.31016745816647584,0.5999999934893614,518.2673950195312,2,0.2666666666666666,1411,155,1701,720,1.0,1.0140845070422535
gauss,137,1.2833333333333332,2.283333333333333,2.283333333333333,3440,720,0.5330567359924316,0.12944401800632477,0.24283346750509485,0.6178861960658887,446.7171630859375,0.46970313787460327,0.1457807421684265,0.31036782024578985,0.5999999934893614,518.588623046875,2,0.2833333333333332,1410,155,1700,720,1.0,1.0140845070422535
gauss,138,1.2999999999999998,2.3,2.3,3440,720,0.5331083536148071,0.12943901121616364,0.24280056373245848,0.6194332154038473,445.1401672363281,0.46980616450309753,0.14579978585243225,0.3103402930083691,0.5982906178633084,517.3815307617188,2,0.2999999999999998,1409,155,1699,720,1.0,1.0140845070422535
gauss,139,1.3166666666666669,2.316666666666667,2.316666666666667,3440,720,0.5331895351409912,0.12939001619815826,0.24267170535750784,0.6194332154038473,443.57171630859375,0.4700664281845093,0.1457226425409317,0.310004354073313,0.5999999934893614,514.856201171875,2,0.3166666666666669,1408,155,1698,720,1.0,1.0140845070422535
gauss,140,1.3333333333333335,2.3333333333333335,2.3333333333333335,3440,720,0.5332059264183044,0.12935642898082733,0.24260125431039112,0.6260162265481554,441.52728271484375,0.4701896607875824,0.14558087289333344,0.3096215887717842,0.606837548039544,513.1605224609375,2,0.3333333333333335,1407,155,1697,720,1.0,1.0140845070422535
gauss,141,1.35,2.35,2.35,3440,720,0.5329455733299255,0.12895099818706512,0.24195903338078073,0.6194332154038473,438.26837158203125,0.4704028069972992,0.14536023139953613,0.3090122468385871,0.5982906178633084,508.5765380859375,2,0.3500000000000001,1406,155,1696,720,1.0,1.0140845070422535
gauss,142,1.3666666666666667,2.3666666666666667,2.3666666666666667,3440,720,0.5332071781158447,0.12935161590576172,0.24259165815607636,0.6260162265481554,439.7867126464844,0.470268189907074,0.145615354180336,0.3096432082992427,0.6051501813724247,510.59393310546875,2,0.3666666666666667,1405,155,1695,720,1.0,1.0140845070422535
gauss,143,1.3833333333333333,2.3833333333333333,2.3833333333333333,3440,720,0.5331729054450989,0.1293686330318451,0.2426391688029514,0.6326530521075914,438.7610778808594,0.4702690541744232,0.1454695761203766,0.3093326506087625,0.6120689578014058,507.22613525390625,2,0.3833333333333333,1405,155,1695,720,1.0,1.0140845070422535
gauss,144,1.4,2.4,2.4,3440,720,0.5333069562911987,0.12927275896072388,0.24239840679324215,0.6260162265481554,435.4808654785156,0.4706767201423645,0.1454765498638153,0.30907954557220907,0.6051501813724247,502.5950927734375,2,0.3999999999999999,1404,155,1694,720,1.0,1.0140845070422535
gauss,145,1.4166666666666665,2.4166666666666665,2.4166666666666665,3440,720,0.5332164764404297,0.1293485462665558,0.2425816709645313,0.6311475319623046,437.0884704589844,0.4704510271549225,0.14559507369995117,0.3094797592124466,0.6120689578014058,503.03424072265625,2,0.4166666666666665,1403,155,1693,720,1.0,1.0140845070422535
gauss,146,1.4333333333333331,2.433333333333333,2.433333333333333,3440,720,0.5332193970680237,0.12934838235378265,0.24258003485848642,0.6311475319623046,436.85845947265625,0.47044649720191956,0.14563319087028503,0.3095637625975147,0.6120689578014058,503.6483154296875,2,0.4333333333333331,1402,155,1692,720,1.0,1.0140845070422535
gauss,147,1.4500000000000002,2.45,2.45,3440,720,0.5331527590751648,0.1293872743844986,0.2426833018403724,0.6326530521075914,436.2834167480469,0.4704074263572693,0.14576011896133423,0.30985930003587575,0.6120689578014058,501.6938781738281,2,0.4500000000000002,1401,155,1691,720,1.0,1.0140845070422535
